Time,FlowRate,InletTemperature,OutletTemperature,AirTemperature,RelativeHumidity
104320,43.2718175,25.85824585,29.74608523,30.5,82.2
104330,43.64039489,25.3287841,27.07441613,30.4,80.6
104340,41.27911988,25.70357412,30.37040474,30.7,85.3
104350,44.71643571,25.75109348,28.76722952,29.9,83.9
104360,44.32624817,25.25403744,29.08371337,30.5,85.2
104370,42.19780372,25.75343922,28.1687635,30.1,85.3
104380,43.54260489,25.3013308,29.01421942,30.2,84.2
104390,41.64141067,25.62737939,29.2389223,30.1,84.2
104400,39.6579561,25.3786055,27.880751,30.6,82.7
104410,42.36521934,25.58430127,27.49899552,30.1,83.0
104420,38.56298297,25.63371478,29.54391227,29.8,84.6
104430,38.04052407,25.06084653,27.59319055,29.8,84.4
104440,40.64482126,25.610022,29.69023954,30.4,81.1
104450,40.31675109,25.7081386,29.29875327,30.2,83.6
104460,38.11294037,25.14818591,26.99303495,29.7,85.0
104470,36.66145607,25.09768528,28.31589876,30.4,84.2
104480,34.41972693,24.85470287,29.77392423,29.9,84.4
104490,37.81353246,25.2253603,29.77241683,30.4,81.8
104500,33.75016272,25.3434789,30.0509791,29.9,83.4
104510,33.87612287,25.33701797,27.58716869,30.3,80.7
104520,33.4616969,25.361216,28.62964559,30.4,81.4
104530,34.46207474,25.62324871,29.96873662,30.0,80.8
104540,36.99508222,25.30249745,29.68134285,30.7,81.3
104550,33.05935247,24.92176364,28.69689671,29.8,81.2
104560,35.7365023,25.08278856,29.05462386,29.8,80.6
104570,33.03258796,25.38983073,29.4943552,29.9,81.6
104580,36.31829625,25.23249275,29.63474597,29.9,81.7
104590,36.31152034,25.56720728,28.91666754,30.4,83.4
104600,36.01814695,25.36829997,29.81219887,29.8,80.7
104610,35.74467798,24.98223931,27.5575688,30.1,81.6
104620,36.01354438,25.39937484,29.69683802,30.3,81.3
104630,35.49013056,25.37616721,27.81532289,29.9,84.2
104640,35.91906311,25.66049505,30.19317879,30.3,81.6
104650,36.36298123,25.26410244,28.68716822,29.9,84.4
104660,38.068557,25.33815187,28.3871844,30.2,82.7
104670,40.21556068,25.12749113,26.97938007,30.4,83.0
104680,36.58343242,25.62013834,30.49195821,30.6,83.1
104690,40.66077705,25.64984429,29.16786319,29.8,82.7
104700,41.21300503,25.90421519,29.51200362,30.0,83.1
104710,40.49709248,25.53343957,29.01894791,29.8,83.4
104720,38.9554887,25.56203502,29.87964638,30.5,83.5
104730,41.30614717,25.90563288,30.44095287,30.4,84.7
104740,41.42094887,25.61783244,29.43867739,30.7,82.2
104750,39.88770519,25.86421033,29.15900791,30.7,81.0
104760,42.02374395,25.4655979,27.98691919,30.2,82.3
104770,42.50360962,25.86569359,29.4192962,30.4,83.7
104780,45.27535479,25.92952737,30.03705166,30.3,82.6
104790,41.62063448,25.86581683,30.5721181,29.9,81.4
104800,44.46349889,25.34182449,28.2424253,30.7,84.8
104810,44.78500213,25.09920921,28.11849206,30.3,82.1
104820,46.76505613,25.53790443,29.84002764,30.3,85.2
104830,45.00798777,24.98924698,27.02477967,30.0,83.3
104840,44.65428541,25.66390679,28.12084345,30.0,84.7
104850,46.18718999,25.44536212,29.93486701,30.1,82.4
104860,44.28035445,25.3176282,28.92636897,30.2,82.3
104870,42.49205436,25.10230586,28.38986283,30.3,84.9
104880,43.13626672,25.34108501,29.05639559,30.5,82.3
104890,42.68107569,25.00410224,27.94167522,30.6,82.2
104900,42.80237814,25.5504866,28.74844831,30.0,81.4
104910,44.13337177,25.40296646,28.45725513,30.5,83.0
104920,45.19002291,24.99834471,27.54562796,30.6,81.8
104930,43.12624513,25.76590672,30.45190601,30.0,82.4
104940,41.543095,25.23150421,28.1473178,30.7,83.9
104950,40.99577954,25.79104601,30.06101858,30.4,82.6
104960,44.37717567,25.16076239,27.81234537,30.4,82.2
104970,42.21792814,25.58604592,29.80746031,30.2,83.5
104980,39.58699689,25.21016052,28.18654222,30.5,81.3
104990,41.84704647,25.06816427,28.66467384,30.0,81.3
105000,40.56434518,25.27663351,27.44591219,30.1,81.4
105010,38.86712645,25.65195742,28.91163835,30.7,84.6
105020,41.41123412,25.31978194,29.202944,30.2,80.7
105030,38.83345093,25.13888779,28.97744274,30.6,84.0
105040,38.1692154,25.81471995,28.7182074,30.1,83.2
105050,37.20998641,25.19423893,29.9489258,30.2,85.0
105060,35.51759753,25.567172,28.37464849,30.2,83.4
105070,37.3071697,25.856788,29.95724455,29.9,83.3
105080,37.11426555,25.25867188,27.19307576,30.0,85.3
105090,37.97804293,25.75699019,28.42398483,29.9,82.6
105100,37.79652752,25.76074564,29.42215185,30.6,83.4
105110,37.78580486,25.05927236,29.16808472,29.8,84.4
105120,35.25037254,25.50442146,28.14811165,30.7,81.2
105130,34.27625597,25.22462432,27.3948337,30.6,82.4
105140,36.65974862,25.83617936,29.41187611,30.1,81.8
105150,34.10341259,25.64780163,29.93357886,30.3,84.0
105160,36.81862212,25.22395253,27.67238428,30.6,81.7
105170,32.91048607,25.60372154,29.36565708,30.4,85.0
105180,34.42394929,25.05866084,27.09426553,30.4,84.8
105190,36.17181955,25.10562382,29.44442954,30.4,83.9
105200,36.8541981,25.44326123,29.58137789,30.1,85.5
105210,35.28021519,25.33655769,29.62942381,30.6,81.9
105220,33.9032331,25.58910241,28.0821532,30.4,81.0
105230,38.40998395,25.44343456,30.25572117,30.1,82.6
105240,36.30139374,25.00152836,27.28599008,30.6,83.7
105250,35.50622419,25.65795967,28.94881546,30.0,81.4
105260,35.67323905,25.78324425,29.0897354,30.2,81.3
105270,35.8181446,25.19210965,29.51454012,30.1,83.8
105280,37.00411859,25.77760454,28.33575747,30.4,81.8
105290,37.89716453,25.41873627,27.89662968,30.6,82.7
105300,40.0054962,25.85460315,29.79366915,30.2,85.3
105310,38.87315357,25.85868707,30.51396995,30.1,80.8
105320,39.66247195,25.19298786,28.31930416,30.1,81.1
105330,41.07424197,25.60265067,28.51274993,29.8,82.1
105340,43.03749671,25.59654108,29.80190271,30.5,84.5
105350,40.90249067,24.97247573,28.28522245,29.8,85.2
105360,41.30378134,25.80229888,29.59784261,30.1,85.2
105370,42.07033852,25.06132636,27.97078051,29.9,81.9
105380,44.3428926,25.38480919,28.40392291,30.7,82.7
105390,42.3577395,25.38768048,29.08525073,30.0,82.5
105400,41.80668134,25.1223055,27.25144528,30.7,83.2
105410,45.49949619,25.47699139,28.29477793,30.6,84.0
105420,42.69777778,25.71132191,29.14503716,30.6,81.2
105430,45.45433557,25.14643163,27.27430045,30.7,81.6
105440,46.53983971,25.50440688,28.08157774,30.2,81.9
105450,45.45523541,25.47911272,27.34007742,30.3,82.8
105460,43.50358825,25.52774912,29.82687859,30.6,82.0
105470,44.97350193,25.19806921,27.69354363,30.0,85.5
105480,44.23306737,25.31946766,28.5444021,29.9,85.2
105490,46.14183408,25.74005806,30.1473989,29.8,84.4
105500,45.0248221,25.87132566,29.9514312,30.3,80.7
105510,46.63445405,25.60709443,29.26692109,30.7,84.9
105520,45.78770152,25.90089683,28.28183946,29.8,84.2
105530,41.37130079,25.38127146,29.14758063,30.3,82.1
105540,41.33031295,25.79946518,28.50773388,30.1,81.8
105550,43.33988057,25.64802739,28.99427863,30.3,83.7
105560,40.85492618,25.39206852,27.85095831,30.0,83.0
105570,42.96986802,25.40307529,27.99939393,30.4,80.9
105580,42.58966128,25.3534596,29.79076639,30.4,82.7
105590,41.77480863,25.81430155,29.90720678,30.6,83.5
105600,39.66448444,25.04726949,27.96756441,30.3,85.0
105610,38.83075727,25.57933734,30.14250109,30.0,84.3
105620,38.17093485,25.76417852,29.32198834,30.3,81.9
105630,37.29750771,25.47400321,29.49724854,30.0,83.2
105640,37.77126902,25.60210532,30.15535828,30.3,82.8
105650,37.82394114,25.456771,29.19391639,29.9,81.8
105660,39.81112617,25.46754856,29.7840062,30.4,82.1
105670,38.80030849,25.73611715,30.50154277,30.6,81.4
105680,36.10281061,24.90064566,29.4458144,30.3,84.6
105690,36.02792852,25.55940038,29.52566656,30.2,81.5
105700,35.98637743,25.11065557,28.39595256,30.6,82.4
105710,37.23744342,25.46318878,29.91108231,29.8,84.3
105720,32.93607926,25.4059924,28.9791123,30.7,83.3
105730,36.78264119,25.13075715,28.71563144,30.4,81.8
105740,34.49416149,25.69069541,28.16112695,30.7,83.9
105750,36.81579262,25.25436536,27.7027707,30.1,84.5
105760,33.20689677,25.56048306,29.94887867,30.0,82.9
105770,35.8759273,24.95978119,29.6425983,30.1,84.4
105780,33.1741721,25.57060026,30.33048594,30.7,85.6
105790,36.42259628,25.14633314,29.04896099,30.7,83.9
105800,33.85954263,24.90452905,28.90690877,30.1,82.4
105810,37.76916755,25.54282546,27.77706387,29.9,83.2
105820,33.63873695,25.73480401,29.48902334,30.1,85.0
105830,35.72191421,25.12971628,28.84517458,30.0,82.0
105840,36.77805579,25.20590467,28.4048864,30.1,83.3
105850,39.14008254,25.70980679,29.34889475,29.9,84.8
105860,39.85748527,25.12139067,27.21676313,29.8,82.1
105870,35.48934795,25.52660558,27.97509883,29.8,82.6
105880,38.2048182,24.93590563,29.61490225,30.5,83.7
105890,37.17382649,25.05562963,28.21514842,29.8,84.8
105900,37.44542378,25.68299345,28.32156762,30.1,84.0
105910,40.17294586,25.00887379,29.42609783,30.7,85.4
105920,40.4469522,25.12421685,29.20121087,29.9,81.9
105930,41.96748666,25.69868439,28.14586257,30.2,83.8
105940,40.53923828,25.1566263,27.8505745,29.8,83.8
105950,42.36806172,25.53477844,30.22238959,29.9,80.8
105960,43.09763993,25.16239698,27.84851652,29.9,81.1
105970,45.12895957,25.4812117,28.00300501,30.3,82.3
105980,41.21431509,25.69471032,28.79564695,29.9,83.0
105990,43.87597088,25.38364993,29.87555931,30.7,81.3
106000,41.95840251,25.87962485,27.74108722,30.7,82.7
106010,45.14952868,25.90954245,28.55219587,30.0,82.4
106020,46.49527637,25.6538799,27.35981069,30.6,82.4
106030,46.28082773,25.87046868,30.47267615,30.0,84.0
106040,44.34015554,25.72993181,28.83982248,29.8,83.9
106050,44.4107629,24.99733578,29.23494959,30.5,82.4
106060,45.14615076,25.45701117,27.84167212,30.5,81.1
106070,45.52740287,25.30241772,29.47382331,29.9,82.3
106080,44.44573972,25.69624662,28.0436793,30.1,84.3
106090,42.75076237,25.81929059,29.9463367,30.5,82.3
106100,45.59271691,25.37288446,27.95210646,30.1,84.6
106110,44.8129552,25.92244291,29.52457229,30.1,81.8
106120,42.09452536,25.8601791,27.59364716,29.7,80.9
106130,43.36213113,24.94922547,28.82348605,30.4,85.3
106140,42.52883714,25.61134664,28.07333123,30.5,85.1
106150,43.22027046,25.86428504,29.31717365,30.5,80.6
106160,42.14021733,25.89383117,30.60922098,30.2,81.2
106170,43.42390319,25.93353672,28.4769778,30.6,85.2
106180,42.99022402,25.0820442,27.06030489,30.6,85.2
106190,38.91474579,25.1075389,27.58066727,30.4,83.5
106200,40.55552466,25.71909971,28.00295446,29.8,85.0
106210,39.28132029,25.77743315,28.51275933,30.7,83.4
106220,37.94233679,25.41700157,28.85771837,29.8,84.7
106230,40.40570022,25.61882833,29.54715445,30.5,84.1
106240,36.31114383,24.88831074,27.92341072,30.0,82.5
106250,39.18008728,25.26929196,29.25218398,30.0,80.6
106260,37.72322915,25.7388736,28.80797032,30.1,84.4
106270,37.33005905,25.47499139,29.37147586,30.5,83.4
106280,35.86078299,25.21603176,29.63379698,30.2,80.8
106290,35.53477643,25.67231314,28.59346493,30.7,82.1
106300,34.00644827,25.09742192,28.19681316,30.0,81.5
106310,33.45454324,25.64001562,28.26695359,30.6,85.1
106320,34.25810791,25.64946813,28.71493416,29.8,84.0
106330,33.46385107,25.69892753,30.31614244,30.7,80.7
106340,37.30300648,25.23427524,28.8485671,30.3,81.6
106350,34.11002164,24.89043287,27.19852964,29.8,81.8
106360,33.67511422,25.08152919,28.13184058,30.3,81.2
106370,32.85599959,25.68920605,29.93693549,29.9,81.2
106380,37.40476713,25.6116969,28.95921052,30.1,83.7
106390,33.06860846,25.07126562,30.01197469,30.4,82.0
106400,36.36447263,25.23380191,27.12838674,30.5,83.9
106410,37.54413571,25.41977227,28.72069947,30.3,84.9
106420,34.58439165,24.87103862,29.0109756,30.2,81.4
106430,34.95056196,25.45233965,29.80200617,30.5,83.9
106440,34.91105725,25.84430952,30.15818306,30.5,83.7
106450,37.25482035,25.46349185,28.65602876,30.5,83.1
106460,36.80966875,24.91325951,28.86141327,29.9,81.2
106470,38.60452306,24.91048942,29.19784089,30.0,81.0
106480,37.95070788,25.48324139,29.52973082,30.7,85.1
106490,40.87259154,24.93915503,27.24801584,30.5,84.5
106500,37.70321177,25.59589019,27.98612474,30.2,83.3
106510,39.54178581,25.42659185,28.19249677,29.8,82.1
106520,39.39796489,25.63891426,29.63970141,30.2,82.8
106530,43.21146635,25.1143247,28.30112737,29.8,83.4
106540,41.48293115,25.33526878,27.94319731,30.1,84.8
106550,40.42389749,25.56544147,29.94611548,30.3,82.7
106560,43.61984976,24.95732839,27.20748895,30.6,83.1
106570,41.92048788,25.04920983,28.67163974,30.1,81.4
106580,44.65510806,25.33125303,29.13585958,30.7,83.4
106590,42.80366089,25.73290373,28.59033714,30.1,85.3
106600,42.92043684,25.32080453,28.528917,30.0,82.9
106610,46.36728813,25.11265452,29.62597816,30.7,85.3
106620,44.8009535,25.7986763,29.66848291,30.1,85.0
106630,45.80315041,25.18863455,29.23016656,30.2,81.1
106640,47.16149538,25.97223136,29.12138204,30.0,83.3
106650,46.34368534,25.73447031,28.00588418,30.0,82.0
106660,44.39960736,25.85327445,29.80436637,29.9,84.8
106670,43.17895093,25.54357728,28.06253302,30.3,85.5
106680,43.33811207,24.99472325,28.51015571,30.0,81.7
106690,45.22049114,25.19286215,27.85065526,30.3,82.0
106700,42.26570085,25.37266399,27.61577475,30.0,84.6
106710,44.27450009,25.2780587,27.82963414,30.5,84.2
106720,45.45485218,24.99080464,29.60842254,30.1,85.5
106730,44.74480457,25.26234768,28.07925549,30.5,85.2
106740,41.84763799,25.06278267,29.21226949,29.8,82.1
106750,41.69183717,25.75777817,27.54181931,30.3,82.3
106760,42.10729826,25.02618381,28.6607193,29.8,83.2
106770,42.02166851,25.15028401,27.32303162,30.2,84.5
106780,39.33312177,25.06976576,29.51698293,30.7,84.9
106790,39.12966228,25.30689135,28.52806186,30.5,84.7
106800,40.76509044,25.74758871,29.17710859,30.0,80.9
106810,38.35238602,25.45595541,28.76894603,30.7,81.0
106820,40.24046051,25.17439876,29.15638594,30.7,83.7
106830,36.73066005,25.58248475,29.47648985,30.0,81.3
106840,38.87512893,24.97876134,26.83015354,30.3,85.2
106850,39.51326816,25.48948927,28.73497179,30.6,85.5
106860,35.93705941,25.53824575,30.34291753,30.2,83.9
106870,38.45775817,25.17617993,28.42666921,30.6,83.3
106880,37.55662743,25.26717654,28.47130828,29.8,83.0
106890,37.75038743,25.06609281,28.89870328,29.8,83.2
106900,36.31953615,25.74271584,30.45074991,30.7,83.3
106910,36.4757258,25.8544265,29.0533016,30.2,80.9
106920,33.84260721,25.32134057,28.19774365,30.1,82.9
106930,37.23745123,25.18894576,27.94790985,30.0,81.4
106940,36.71256384,25.12717241,29.008016,30.4,85.3
106950,36.25079196,25.82114935,28.67389622,30.2,80.6
106960,37.1348003,25.12801842,27.5981237,30.7,84.9
106970,36.99488815,25.11437608,27.39203568,30.4,84.4
106980,35.89562359,25.24193576,27.94956601,30.6,81.8
106990,33.09664249,25.2387117,28.43299187,30.7,83.0
107000,34.78071609,25.8361875,27.79493801,30.6,83.4
107010,33.29864908,25.1263194,29.42526112,29.8,81.4
107020,38.04839477,25.12761272,27.1108906,29.9,85.0
107030,36.19037209,25.77831514,29.45729642,30.6,82.3
107040,35.45304597,25.60241362,28.95667841,30.5,85.3
107050,37.41737853,25.03357305,29.86458025,29.8,81.9
107060,39.31694398,25.61008085,28.10329184,29.8,81.8
107070,39.65720447,25.20640273,27.40482863,30.5,84.5
107080,37.31316393,25.62309713,30.35063553,30.4,83.1
107090,39.10709027,24.98163398,27.22315093,30.1,83.0
107100,39.64478222,25.1721204,27.26978844,30.6,80.7
107110,42.1786978,25.53802283,29.56947571,30.0,80.9
107120,40.77292675,25.6741882,29.46326536,30.3,81.0
107130,41.66401006,25.21139066,27.77907224,30.2,84.6
107140,42.48603326,25.34054126,27.15576785,30.3,84.7
107150,41.71650312,25.53091983,28.69137068,29.8,81.9
107160,43.03305352,25.79069982,29.92560747,30.3,80.6
107170,40.48960619,24.95361324,28.954755,30.5,81.5
107180,44.02312708,25.20591756,28.24959979,29.9,81.1
107190,45.36327534,25.76829265,27.8372546,29.8,82.3
107200,43.4727957,25.35720546,27.72500076,29.9,83.8
107210,44.05767807,25.7991124,30.27605836,30.2,84.0
107220,44.54923627,25.43325399,28.13123887,30.1,83.4
107230,46.0346199,25.5040468,27.71282714,30.0,84.2
107240,45.39488306,25.86158813,28.43116773,29.9,85.1
107250,43.89216996,25.8813948,28.12980848,30.5,83.5
107260,42.74649712,25.042044,27.37930597,30.3,84.2
107270,42.70130655,25.8000177,29.59489638,30.3,81.9
107280,45.59211999,25.68954745,30.31074425,30.4,81.9
107290,43.66628177,25.90244504,27.78157384,30.6,82.2
107300,43.69497488,25.66639869,29.96293428,30.7,81.7
107310,44.12940799,25.77694633,28.711139,30.6,82.7
107320,43.69739975,25.42724741,27.60856294,30.5,85.1
107330,41.81830493,25.6464386,30.2055772,30.0,85.5
107340,43.58411393,25.28154079,28.72116976,30.3,83.5
107350,42.64718501,25.23516821,27.93903341,30.5,85.5
107360,43.30693654,24.95044957,27.42355838,29.8,82.3
107370,42.14695634,25.89959252,28.73768449,30.3,83.9
107380,43.26753536,25.29763627,27.31859388,30.4,81.4
107390,39.29090092,25.18019791,29.7366946,30.6,81.7
107400,41.42655161,25.8378768,30.04734678,30.6,84.9
107410,37.69815471,24.94552695,28.75343302,30.0,81.6
107420,39.00280255,25.17703311,28.3583766,30.6,82.5
107430,39.79653644,25.0767547,27.92872222,30.5,85.1
107440,36.88213295,25.64884018,27.77544203,30.2,81.5
107450,39.8854126,25.38629088,29.79236295,30.1,85.5
107460,36.94939651,25.04519605,29.69576361,30.4,84.0
107470,37.29985522,25.75673094,29.7408703,30.3,81.1
107480,36.95717,25.4705423,28.80429173,30.6,81.9
107490,37.19656354,25.53848577,27.61971349,30.7,84.6
107500,38.25992478,25.36559282,29.97280252,30.5,81.3
107510,37.28274378,24.91443082,27.12380514,30.2,83.3
107520,34.67191253,25.05448896,27.52076673,30.2,83.4
107530,36.02983899,25.41014346,27.95995966,30.2,83.9
107540,33.89100514,25.31872553,29.62047159,29.9,84.2
107550,33.25878223,25.72975618,29.54112864,30.1,81.1
107560,36.79983556,25.56289607,27.79680826,30.1,83.5
107570,35.17203558,25.4780013,28.65205243,30.7,80.8
107580,37.58108819,25.30169285,28.57472299,30.1,82.2
107590,32.92542546,25.42633221,27.90132154,30.3,81.9
107600,34.92762142,25.43711536,28.81615159,29.8,83.6
107610,35.18067359,24.88636257,27.30399171,30.7,81.8
107620,36.7927893,25.51989644,29.58273467,30.3,84.1
107630,34.02414745,25.4659108,29.24918047,30.7,83.8
107640,38.60504949,25.06529286,27.7136467,30.5,84.6
107650,39.46095019,25.21234195,28.29550175,30.3,82.0
107660,39.79746962,25.71622981,28.75594611,30.5,84.4
107670,36.94388248,25.14383194,28.1175467,29.8,84.7
107680,40.90150866,25.12943596,27.17325602,30.4,82.3
107690,40.13751939,25.1077131,27.15259803,29.8,83.2
107700,37.49047715,24.91154321,28.48477972,30.7,84.6
107710,42.17775593,25.64346633,27.9534496,29.8,83.7
107720,42.4870476,25.28157406,27.0507792,30.2,82.3
107730,38.91141121,25.40422513,28.95790082,30.3,80.6
107740,40.96737381,25.83634754,29.52034361,29.9,83.1
107750,40.09919456,25.2415486,29.55192197,29.8,82.6
107760,40.6887068,25.59312724,28.14497524,30.6,82.5
107770,40.96450848,25.81194685,29.2560193,30.7,82.0
107780,45.36540024,25.36608977,29.25390692,30.5,82.7
107790,43.16178982,25.21052556,27.19692656,30.5,80.6
107800,44.83804918,25.3168434,27.8842497,30.3,81.1
107810,43.62859957,25.69178375,27.77852262,30.1,84.0
107820,46.9809801,25.73798392,29.97137157,29.9,82.5
107830,46.54832016,25.27173378,28.75556173,30.2,84.9
107840,43.62384083,25.44896749,28.82094822,30.0,82.3
107850,45.97357287,25.86065122,28.6141939,30.6,82.7
107860,44.21364261,25.37370464,29.63255076,29.8,82.5
107870,42.4984391,25.00369569,26.7203725,29.8,82.0
107880,44.0949629,25.31950529,28.55388858,29.8,82.8
107890,45.68997491,25.16465324,26.83989127,29.7,83.3
107900,43.45940989,25.12141447,29.79947167,30.1,81.9
107910,46.03170676,25.67432146,28.60270874,30.5,83.9
107920,45.42278671,25.57455065,28.82403041,30.7,82.2
107930,45.64475537,25.34469119,28.6800492,30.6,83.1
107940,43.68222359,25.54477,29.94980681,30.1,81.9
107950,40.55256376,25.61881758,27.99865293,29.8,83.3
107960,43.5290204,25.32954271,27.28237562,30.4,81.6
107970,44.27512303,25.4291509,29.16076607,30.7,83.8
107980,43.02986081,24.94696191,26.7184517,30.7,84.0
107990,40.87595052,25.46690783,30.19753885,30.5,83.8
108000,40.21382555,24.98757141,27.77016935,30.2,81.3
108010,41.55335499,25.48943487,28.02804435,30.5,82.0
108020,37.5302943,25.71653863,29.42811228,30.4,82.0
108030,38.5458195,25.36663584,28.11536834,30.6,85.4
108040,37.47903331,25.81749374,28.70916984,30.4,81.0
108050,35.60437988,25.04109255,28.49913874,30.0,84.5
108060,35.60482768,25.81610498,30.60381716,30.8,82.5
108070,34.93301132,25.79086304,29.74484874,30.4,85.5
